Argument ID,Conclusion,Premise,Score
F10863,دانشمندان ناشناخته هستند,آدم‌های نادان بیشتر از دانشمندان جلب توجه می‌کنند,1
F10864,میزان موفقیت به اندازه میزان رنج و تلاش است,هرچه فردی بیشتر تلاش کند به موفقیت بیشتری می‌رسد,1
F10865,میزان موفقیت به اندازه میزان رنج و تلاش است,ممکن است بدون تلاش و با شانس به موفقیت رسید,-1
F10866,نباید زیاد سوگند خورد,آدم نادان برای هرچیزی سوگند می‌خورد,1
F10867,عذرخواهی را باید پذیرفت,وقتی کسی عذرخواهی می‌کند یعنی از کار اشتباه خود پشیمان است و باید از او استقبال کرد,1
F10868,عذرخواهی را باید پذیرفت,باید انتقام اشتباه هر فرد را از او بگیریم,-1
F10869,نباید افراد گناهکار را سرزنش کرد,افراد گناهکار ممکن است از کار خود پشیمان شوند و کارهای درستی را انجام دهند,1
F10870,نباید افراد گناهکار را سرزنش کرد,باید باعث ایجاد حس شرمساری در افراد گناهکار شویم تا متوجه اشتباه خود بشوند,-1
F10871,همیشه کارها به آن شکلی که می‌خواهیم پیش نمی‌روند,در زندگی ممکن است هر فردی تلاش زیادی بکند و کنترل تمام کارها دست انسان نیست و ممکن است شکست بخورد,1
F10872,همیشه کارها به آن شکلی که می‌خواهیم پیش نمی‌روند,با تلاش زیاد می‌توان هرکاری انجام داد,-1
F10873,باید سرنوشت را قبول کرد,سرنوشت هر فرد دست خود آن فرد است و می‌تواند آن را تغییر دهد,-1
F10874,باید سرنوشت را قبول کرد,کسی نمی‌تواند در برابر چیزی که مقدر شده مقاومت کند,1
F10875,باید سرنوشت را قبول کرد,اگر به سرنوشت راضی باشیم دیگر نگران و ناامید نمی‌شویم,1
F10876,باید سرنوشت را قبول کرد,اعتماد كردن بر قضا و قدر براي برطرف كردن اندوه چيز خوبي است,1
F10877,باید دانشمندان را شناخت و از آن‌ها قدردانی کرد,دانشمندان از عناصر مهم برای پیشرفت یک جامعه هستند,1
F10878,باید دانشمندان را شناخت و از آن‌ها قدردانی کرد,بدون دانش و دانشمندان انسان‌ها در سختی زندگی می‌کردند پس باید از دانشمندان قدردانی کرد,1
F10879,از دوستی با گناهکاران باید دوری کرد,هر فرد شبیه به دوستان خود می‌شود بنابراین باید از افراد بد دوری کرد,1
F10880,از دوستی با گناهکاران باید دوری کرد,ما می‌توانیم روی دوستان خود اثر داشته باشیم و اخلاق خوب خود را به آن‌ها منتقل کنیم,-1
F10881,باید قناعت داشت,سختی فقر را می‌توان با قناعت جبران کرد,1
F10882,باید قناعت داشت,قناعت نشانگر توانایی و بینیازی است,1
F10883,باید قناعت داشت,بینیازترین فرد قانع ترین فرد است,1
F10884,باید قناعت داشت,قناعت باعث عزت و سربلندی می‌شود,1
F10885,باید قناعت داشت,كسي كه عاقل باشد قناعت می‌کند,1
F10886,باید قناعت داشت,کسی که قناعت کند غمگین نمی‌شود,1
F10887,باید قناعت داشت,كسي كه قناعت كند طمعش كم شود,1
F10888,باید قناعت داشت,اگر قناعت نداشته باشیم هرچه بیشتر ثروت بدست بیاوریم باز هم نیازمند هستیم,1
F10889,باید قدردان دارایی‌های خودمان باشیم,دارایی کمی که مطعلق به خودمان است بهتر از دارایی زیادی است که متعلق به دیگران است,1
F10890,باید قدردان دارایی‌های خودمان باشیم,دارایی کمی که رفع نیاز کند بهتر از دارایی زیادی است که موجب دردسر شود,1
F10891,باید قدردان دارایی‌های خودمان باشیم,چيز اندكي كه انسان را رستگار كند بهتر است از چيز زيادي كه نابودي به بار اورد,1
F10892,باید مهربان بود,اگر کسی مهربان نباشد انسان‌ها از اطراف او می‌روند,1
F10893,باید مهربان بود,مهربانی باعث گسترش دوستی و خوبی در جامعه می‌شود,1
F10894,باید مهربان بود,با همواره مهربانانه رفتار کردن به بقیه اجازه می‌دهیم که از ما استفاده کنند,-1
F10895,باید میانه روی داشته باشیم,اگر میانه روی کنیم می‌توانیم خرج‌های زندگی را مدیریت کنیم,1
F10896,باید میانه روی داشته باشیم,ممکن است فردا زنده نباشیم پس از همه دارایی‌های خود باید در این لحظه استفاده کنیم,-1
F10897,باید میانه روی داشته باشیم,کسی که میانه روی کند برای روزهای سخت آماده شده است,1
F10898,باید عدالت داشت,بدترین چیز ستم قاضیان است,1
F10899,باید عدالت داشت,بهترین مردم كسي است كه بهتر قضاوت به حق كند و محبوب‏ترين انها كسي است كه راستگوتر از ديگران باشد,1
F10900,باید عدالت داشت,بدترين قاضيان كساني هستند كه قضاوتهايش ظلم و زور باشد,1
F10901,باید کارهای خوب انجام دهیم,هر کسی به کارهایی که انجام می‌دهد شناخته می‌شود,1
F10902,باید سختی‌ها را تحمل کرد,در پایان سختی‌ها آرامش وجود دارد,1
F10903,باید سختی‌ها را تحمل کرد,سختی باعث مقاوم شدن هر فرد می‌شود,1
