,index,input_id,output_id,input_text,output_text,chapter,tag
885,949,44,5460,باید خسیس باشیم,و قال ع من حذرک کمن بشرک ,234,0
886,910,41,161,صبر یکی از صفات خردمندان است,خوش آمد گل وز آن خوشتر نباشد که در دستت بجز ساغر نباشد زمان خوشدلی دریاب و در یاب که دایم در صدف گوهر نباشد غنیمت دان و می خور در گلستان که گل تا هفته دیگر نباشد ایا پرلعل کرده جام زرین ببخشا بر کسی کش زر نباشد بیا ای شیخ و از خمخانه ما شرابی خور که در کوثر نباشد بشوی اوراق اگر همدرس مایی که علم عشق در دفتر نباشد ز من بنیوش و دل در شاهدی بند که حسنش بسته زیور نباشد شرابی بی خمارم بخش یا رب که با وی هیچ درد سر نباشد من از جان بنده سلطان اویسم اگر چه یادش از چاکر نباشد به تاج عالم آرایش که خورشید چنین زیبنده افسر نباشد کسی گیرد خطا بر نظم حافظ که هیچش لطف در گوهر نباشد,غزل    ۱۶۲,0
887,411,20,2878,باید مهربان بود,در این فکرم که خواهی ماند با من مهربان یا نه به من کم میکنی لطفی که داری این زمان یا نه,,0
888,356,2,3126,ما باید از غیبت کردن پرهیز کنیم,به همه حال شکر باید کرد که مبادا ز بد بتر گردد,,0
889,779,27,5435,در کار خیر باید شتاب کرد و بدی را به تاخیر انداخت.,و قال ع فاعل الخیر خیر منه و فاعل الشر شر منه ,207,0
890,604,10,2948,نباید عیبی که خودمان داریم را به دیگران نسبت دهیم,طعنه بر ما مزن‌ ای دوست که خود معترفیم دف زنان بر سر بازار به رسوایی خویش,,0
891,515,1,2935,ادب یکی از صفات اخلاقی نیکو است که انسان باید داشته باشد,چراغ جمله عالم عقل و دینست تو عاشق شو که به ز آن جمله اینست,,0
892,870,37,157,باید در هنگام پیمان بستن دقت کنیم,من و انکار شراب این چه حکایت باشد غالبا این قدرم عقل و کفایت باشد تا به غایت ره میخانه نمی‌دانستم ور نه مستوری ما تا به چه غایت باشد زاهد و عجب و نماز و من و مستی و نیاز تا تو را خود ز میان با که عنایت باشد زاهد ار راه به رندی نبرد معذور است عشق کاریست که موقوف هدایت باشد من که شب‌ها ره تقوا زده‌ام با دف و چنگ این زمان سر به ره آرم چه حکایت باشد بنده پیر مغانم که ز جهلم برهاند پیر ما هر چه کند عین عنایت باشد دوش از این غصه نخفتم که رفیقی می‌گفت حافظ ار مست بود جای شکایت باشد,غزل    ۱۵۸,0
893,921,42,259,باید سختی‌ها را تحمل کرد,ای سرو ناز حسن که خوش می‌روی به ناز عشاق را به ناز تو هر لحظه صد نیاز فرخنده باد طلعت خوبت که در ازل ببریده‌اند بر قد سروت قبای ناز آن را که بوی عنبر زلف تو آرزوست چون عود گو بر آتش سودا بسوز و ساز پروانه را ز شمع بود سوز دل ولی بی شمع عارض تو دلم را بود گداز صوفی که بی تو توبه ز می کرده بود دوش بشکست عهد چون در میخانه دید باز از طعنه رقیب نگردد عیار من چون زر اگر برند مرا در دهان گاز دل کز طواف کعبه کویت وقوف یافت از شوق آن حریم ندارد سر حجاز هر دم به خون دیده چه حاجت وضو چو نیست بی طاق ابروی تو نماز مرا جواز چون باده باز بر سر خم رفت کف زنان حافظ که دوش از لب ساقی شنید راز,غزل    ۲۶۰,0
894,629,12,5568,انسان واقعی در برابر ظلم سکوت نمی‌کند,و قال ع لا خیر فی الصمت عن الحکم کما انه لا خیر فی القول بالجهل ,354,0
895,256,3,3387,باید خاک وطن را دوست داشت,Tis better to have loved and lostThan never to have loved at all,,0
896,291,20,4745,باید مهربان بود,I must have loved you a lot,,0
897,562,6,1356,تفاوت قائل شدن بین انسان‌ها درست است,عار بادا جهانیان را عار از دو سه ماده ابله طرار شکلک زاهدان ولی ز درون لیس فی الدار سیدی دیار به دو پول سیاه بتوان یافت زین چنین خربطان دو سه خروار,1163,0
898,808,30,5005,نباید مغرور باشیم,Freedom lies in being bold,,0
899,388,12,3078,انسان واقعی در برابر ظلم سکوت نمی‌کند,از حقیقت هیچ کس آگه نشد هر کسی حرفی ز جایی می‌زند,,0
900,460,36,3181,باید اهل یاری کردن یکدیگر بود,حاصل زندگی جز این نبود که بمیرد کسی برای کسی,,0
901,566,6,3099,تفاوت قائل شدن بین انسان‌ها درست است,اجرام که ساکنان این ایوانند اسباب تردد خردمندانند,,0
902,613,11,2729,باید به یتیمان کمک کرد,نیست عجب صف زده پیش سلیمان پری صف سلیمان نگر پیش رخ آن پری آن پریی کز رخش گشت بشر چون ملک یافت فراغت ز رنج وز غم درمان پری تربیت آن پری چشم بشر باز کرد یافته دیو و ملک گوهر جان زان پری ما و منی پاک رفت مائ منی خشک شد گشت پری آدمی هم شد انسان پری دیده جان شمس دین مفخر تبریز و جان شاد ز عشق رخش شادتر از جان پری,3027,0
903,54,2,368,ما باید از غیبت کردن پرهیز کنیم,ما ز یاران چشم یاری داشتیم خود غلط بود آن چه ما پنداشتیم تا درخت دوستی برگی دهد حالیا رفتیم و تخمی کاشتیم گفت و گو آیین درویشی نبود ور نه با تو ماجراها داشتیم شیوه چشمت فریب جنگ داشت ما غلط کردیم و صلح انگاشتیم گلبن حسنت نه خود شد دلفروز ما دم همت بر او بگماشتیم نکته‌ها رفت و شکایت کس نکرد جانب حرمت فرونگذاشتیم گفت خود دادی به ما دل حافظا ما محصل بر کسی نگماشتیم,غزل    ۳۶۹,0
904,786,28,3137,باید شکرگزار باشیم,تا زنده‌ایم مرحمتی کن به حال ما دنبال مرده آه کشیدن چه فایده,,0
905,196,23,507,باید فرزندان خود را به خوبی تربیت کنیم,ای فصل باباران ما برریز بر یاران ما چون اشک غمخواران ما در هجر دلداران ما ای چشم ابر این اشک ها می ریز همچون مشک ها زیرا که داری رشک ها بر ماه رخساران ما این ابر را گریان نگر وان باغ را خندان نگر کز لابه و گریه پدر رستند بیماران ما ابر گران چون داد حق از بهر لب خشکان ما رطل گران هم حق دهد بهر سبکساران ما بر خاک و دشت بی نوا گوهرفشان کرد آسمان زین بی نوایی می کشند از عشق طراران ما این ابر چون یعقوب من وان گل چو یوسف در چمن بشکفته روی یوسفان از اشک افشاران ما یک قطره اش گوهر شود یک قطره اش عبهر شود وز مال و نعمت پر شود کف های کف خاران ما باغ و گلستان ملی اشکوفه می کردند دی زیرا که بر ریق از پگه خوردند خماران ما بربند لب همچون صدف مستی میا در پیش صف تا بازآیند این طرف از غیب هشیاران ما,30,0
